0.164000 1.179716  -9.31966766
0.165000 1.179500  -9.31966766
0.166000 1.179283  -9.31966766
0.167000 1.179064  -9.31966766
0.168000 1.178845  -9.31966766
0.169000 1.178624  -9.31966766
0.170000 1.178402  -9.31966766
0.171000 1.178179  -9.31966766
0.172000 1.177954  -9.31966766
0.173000 1.177729  -9.31966766
0.174000 1.177502  -9.31966766
0.175000 1.177274  -9.31966766
0.176000 1.177045  -9.31966766
0.177000 1.176815  -9.31966766
0.178000 1.176583  -9.31966766
0.179000 1.176351  -9.31966766
0.180000 1.176117  -9.31966766
0.181000 1.175882  -9.31966766
0.182000 1.175646  -9.31966766
0.183000 1.175408  -9.31966766
0.184000 1.175170  -9.31966766
0.185000 1.174930  -9.31966766
0.186000 1.174690  -9.31966766
0.187000 1.174448  -9.31966766
0.188000 1.174204  -9.31966766
0.189000 1.173960  -9.31966766
0.190000 1.173715  -9.31966766
0.191000 1.173468  -9.31966766
0.192000 1.173221  -9.31966766
0.193000 1.172972  -9.31966766
0.194000 1.172722  -9.31966766
0.195000 1.172471  -9.31966766
0.196000 1.172218  -9.31966766
0.197000 1.171965  -9.31966766
0.198000 1.171710  -9.31966766
0.199000 1.171455  -9.31966766
0.200000 1.171198  -9.31966766
0.201000 1.170940  -9.31966766
0.202000 1.170681  -9.31966766
0.203000 1.170421  -9.31966766
0.204000 1.170160  -9.31966766
0.205000 1.169898  -9.31966766
0.206000 1.169634  -9.31966766
0.207000 1.169370  -9.31966766
0.208000 1.169104  -9.31966766
0.209000 1.168837  -9.31966766
0.210000 1.168569  -9.31966766
0.211000 1.168301  -9.31966766
0.212000 1.168031  -9.31966766
0.213000 1.167759  -9.31966766
0.214000 1.167487  -9.31966766
0.215000 1.167214  -9.31966766
0.216000 1.166940  -9.31966766
0.217000 1.166664  -9.31966766
0.218000 1.166388  -9.31966766
0.219000 1.166110  -9.31966766
0.220000 1.165832  -9.31966766
0.221000 1.165552  -9.31966766
0.222000 1.165271  -9.31966766
0.223000 1.164990  -9.31966766
0.224000 1.164707  -9.31966766
0.225000 1.164423  -9.31966766
0.226000 1.164138  -9.31966766
0.227000 1.163852  -9.31966766
0.228000 1.163565  -9.31966766
0.229000 1.163277  -9.31966766
0.230000 1.162988  -9.31966766
0.231000 1.162698  -9.31966766
0.232000 1.162407  -9.31966766
0.233000 1.162115  -9.31966766
0.234000 1.161822  -9.31966766
0.235000 1.161528  -9.31966766
0.236000 1.161232  -9.31966766
0.237000 1.160936  -9.31966766
0.238000 1.160639  -9.31966766
0.239000 1.160341  -9.31966766
0.240000 1.160042  -9.31966766
0.241000 1.159742  -9.31966766
0.242000 1.159440  -9.31966766
0.243000 1.159138  -9.31966766
0.244000 1.158835  -9.31966766
0.245000 1.158531  -9.31966766
0.246000 1.158226  -9.31966766
0.247000 1.157920  -9.31966766
0.248000 1.157613  -9.31966766
0.249000 1.157305  -9.31966766
0.250000 1.156996  -9.31966766
0.251000 1.156686  -9.31966766
0.252000 1.156375  -9.31966766
0.253000 1.156064  -9.31966766
0.254000 1.155751  -9.31966766
0.255000 1.155437  -9.31966766
0.256000 1.155123  -9.31966766
0.257000 1.154807  -9.31966766
0.258000 1.154491  -9.31966766
0.259000 1.154173  -9.31966766
0.260000 1.153855  -9.31966766
0.261000 1.153536  -9.31966766
0.262000 1.153216  -9.31966766
0.263000 1.152895  -9.31966766
0.264000 1.152573  -9.31966766
0.265000 1.152250  -9.31966766
0.266000 1.151926  -9.31966766
0.267000 1.151601  -9.31966766
0.268000 1.151276  -9.31966766
0.269000 1.150950  -9.31966766
0.270000 1.150622  -9.31966766
0.271000 1.150294  -9.31966766
0.272000 1.149965  -9.31966766
0.273000 1.149635  -9.31966766
0.274000 1.149304  -9.31966766
0.275000 1.148973  -9.31966766
0.276000 1.148640  -9.31966766
0.277000 1.148307  -9.31966766
0.278000 1.147973  -9.31966766
0.279000 1.147638  -9.31966766
0.280000 1.147302  -9.31966766
0.281000 1.146965  -9.31966766
0.282000 1.146628  -9.31966766
0.283000 1.146290  -9.31966766
0.284000 1.145950  -9.31966766
0.285000 1.145610  -9.31966766
0.286000 1.145270  -9.31966766
0.287000 1.144928  -9.31966766
0.288000 1.144586  -9.31966766
0.289000 1.144243  -9.31966766
0.290000 1.143899  -9.31966766
0.291000 1.143554  -9.31966766
0.292000 1.143208  -9.31966766
0.293000 1.142862  -9.31966766
0.294000 1.142515  -9.31966766
0.295000 1.142167  -9.31966766
0.296000 1.141819  -9.31966766
0.297000 1.141469  -9.31966766
0.298000 1.141119  -9.31966766
0.299000 1.140768  -9.31966766
0.300000 1.140417  -9.31966766
0.301000 1.140065  -9.31966766
0.302000 1.139712  -9.31966766
0.303000 1.139358  -9.31966766
0.304000 1.139003  -9.31966766
0.305000 1.138648  -9.31966766
0.306000 1.138292  -9.31966766
0.307000 1.137936  -9.31966766
0.308000 1.137578  -9.31966766
0.309000 1.137220  -9.31966766
0.310000 1.136862  -9.31966766
0.311000 1.136502  -9.31966766
0.312000 1.136142  -9.31966766
0.313000 1.135781  -9.31966766
0.314000 1.135420  -9.31966766
0.315000 1.135058  -9.31966766
0.316000 1.134695  -9.31966766
0.317000 1.134332  -9.31966766
0.318000 1.133968  -9.31966766
0.319000 1.133603  -9.31966766
0.320000 1.133238  -9.31966766
0.321000 1.132872  -9.31966766
0.322000 1.132505  -9.31966766
0.323000 1.132138  -9.31966766
0.324000 1.131770  -9.31966766
0.325000 1.131402  -9.31966766
0.326000 1.131033  -9.31966766
0.327000 1.130663  -9.31966766
0.328000 1.130293  -9.31966766
0.329000 1.129922  -9.31966766
0.330000 1.129551  -9.31966766
0.331000 1.129179  -9.31966766
0.332000 1.128807  -9.31966766
0.333000 1.128434  -9.31966766
0.334000 1.128060  -9.31966766
0.335000 1.127686  -9.31966766
0.336000 1.127311  -9.31966766
0.337000 1.126936  -9.31966766
0.338000 1.126560  -9.31966766
0.339000 1.126184  -9.31966766
0.340000 1.125807  -9.31966766
0.341000 1.125430  -9.31966766
0.342000 1.125052  -9.31966766
0.343000 1.124674  -9.31966766
0.344000 1.124295  -9.31966766
0.345000 1.123915  -9.31966766
0.346000 1.123536  -9.31966766
0.347000 1.123155  -9.31966766
0.348000 1.122775  -9.31966766
0.349000 1.122393  -9.31966766
0.350000 1.122012  -9.31966766
0.351000 1.121630  -9.31966766
0.352000 1.121247  -9.31966766
0.353000 1.120864  -9.31966766
0.354000 1.120481  -9.31966766
0.355000 1.120097  -9.31966766
0.356000 1.119712  -9.31966766
0.357000 1.119328  -9.31966766
0.358000 1.118943  -9.31966766
0.359000 1.118557  -9.31966766
0.360000 1.118171  -9.31966766
0.361000 1.117785  -9.31966766
0.362000 1.117398  -9.31966766
0.363000 1.117011  -9.31966766
0.364000 1.116624  -9.31966766
0.365000 1.116236  -9.31966766
0.366000 1.115848  -9.31966766
0.367000 1.115460  -9.31966766
0.368000 1.115071  -9.31966766
0.369000 1.114682  -9.31966766
0.370000 1.114292  -9.31966766
0.371000 1.113903  -9.31966766
0.372000 1.113512  -9.31966766
0.373000 1.113122  -9.31966766
0.374000 1.112731  -9.31966766
0.375000 1.112340  -9.31966766
0.376000 1.111949  -9.31966766
0.377000 1.111558  -9.31966766
0.378000 1.111166  -9.31966766
0.379000 1.110774  -9.31966766
0.380000 1.110382  -9.31966766
0.381000 1.109989  -9.31966766
0.382000 1.109596  -9.31966766
0.383000 1.109203  -9.31966766
0.384000 1.108810  -9.31966766
0.385000 1.108417  -9.31966766
0.386000 1.108023  -9.31966766
0.387000 1.107629  -9.31966766
0.388000 1.107235  -9.31966766
0.389000 1.106841  -9.31966766
0.390000 1.106446  -9.31966766
0.391000 1.106052  -9.31966766
0.392000 1.105657  -9.31966766
0.393000 1.105262  -9.31966766
0.394000 1.104867  -9.31966766
0.395000 1.104472  -9.31966766
0.396000 1.104076  -9.31966766
0.397000 1.103681  -9.31966766
0.398000 1.103285  -9.31966766
0.399000 1.102889  -9.31966766
0.400000 1.102494  -9.31966766
0.401000 1.102098  -9.31966766
0.402000 1.101702  -9.31966766
0.403000 1.101306  -9.31966766
0.404000 1.100909  -9.31966766
0.405000 1.100513  -9.31966766
0.406000 1.100117  -9.31966766
0.407000 1.099721  -9.31966766
0.408000 1.099324  -9.31966766
0.409000 1.098928  -9.31966766
0.410000 1.098531  -9.31966766
0.411000 1.098135  -9.31966766
0.412000 1.097738  -9.31966766
0.413000 1.097342  -9.31966766
0.414000 1.096945  -9.31966766
0.415000 1.096549  -9.31966766
0.416000 1.096153  -9.31966766
0.417000 1.095756  -9.31966766
0.418000 1.095360  -9.31966766
0.419000 1.094964  -9.31966766
0.420000 1.094567  -9.31966766
0.421000 1.094171  -9.31966766
0.422000 1.093775  -9.31966766
0.423000 1.093379  -9.31966766
0.424000 1.092983  -9.31966766
0.425000 1.092587  -9.31966766
0.426000 1.092192  -9.31966766
0.427000 1.091796  -9.31966766
0.428000 1.091400  -9.31966766
0.429000 1.091005  -9.31966766
0.430000 1.090610  -9.31966766
0.431000 1.090215  -9.31966766
0.432000 1.089820  -9.31966766
0.433000 1.089425  -9.31966766
0.434000 1.089030  -9.31966766
0.435000 1.088636  -9.31966766
0.436000 1.088242  -9.31966766
0.437000 1.087848  -9.31966766
0.438000 1.087454  -9.31966766
0.439000 1.087061  -9.31966766
0.440000 1.086667  -9.31966766
0.441000 1.086274  -9.31966766
0.442000 1.085881  -9.31966766
0.443000 1.085489  -9.31966766
0.444000 1.085096  -9.31966766
0.445000 1.084704  -9.31966766
0.446000 1.084312  -9.31966766
0.447000 1.083921  -9.31966766
0.448000 1.083530  -9.31966766
0.449000 1.083139  -9.31966766
0.450000 1.082748  -9.31966766
0.451000 1.082358  -9.31966766
0.452000 1.081968  -9.31966766
0.453000 1.081578  -9.31966766
0.454000 1.081189  -9.31966766
0.455000 1.080800  -9.31966766
0.456000 1.080412  -9.31966766
0.457000 1.080024  -9.31966766
0.458000 1.079636  -9.31966766
0.459000 1.079248  -9.31966766
0.460000 1.078861  -9.31966766
0.461000 1.078475  -9.31966766
0.462000 1.078089  -9.31966766
0.463000 1.077703  -9.31966766
0.464000 1.077318  -9.31966766
0.465000 1.076933  -9.31966766
0.466000 1.076549  -9.31966766
0.467000 1.076165  -9.31966766
0.468000 1.075782  -9.31966766
0.469000 1.075399  -9.31966766
0.470000 1.075016  -9.31966766
0.471000 1.074634  -9.31966766
0.472000 1.074253  -9.31966766
0.473000 1.073872  -9.31966766
0.474000 1.073492  -9.31966766
0.475000 1.073112  -9.31966766
0.476000 1.072733  -9.31966766
0.477000 1.072354  -9.31966766
0.478000 1.071976  -9.31966766
0.479000 1.071599  -9.31966766
0.480000 1.071222  -9.31966766
0.481000 1.070846  -9.31966766
0.482000 1.070470  -9.31966766
0.483000 1.070095  -9.31966766
0.484000 1.069721  -9.31966766
0.485000 1.069347  -9.31966766
0.486000 1.068974  -9.31966766
0.487000 1.068601  -9.31966766
0.488000 1.068229  -9.31966766
0.489000 1.067858  -9.31966766
0.490000 1.067488  -9.31966766
0.491000 1.067118  -9.31966766
0.492000 1.066749  -9.31966766
0.493000 1.066381  -9.31966766
0.494000 1.066013  -9.31966766
0.495000 1.065646  -9.31966766
0.496000 1.065280  -9.31966766
0.497000 1.064915  -9.31966766
0.498000 1.064550  -9.31966766
0.499000 1.064187  -9.31966766
0.500000 1.063824  -9.31966766
0.501000 1.063461  -9.31966766
0.502000 1.063100  -9.31966766
0.503000 1.062739  -9.31966766
0.504000 1.062379  -9.31966766
0.505000 1.062021  -9.31966766
0.506000 1.061662  -9.31966766
0.507000 1.061305  -9.31966766
0.508000 1.060949  -9.31966766
0.509000 1.060593  -9.31966766
0.510000 1.060239  -9.31966766
0.511000 1.059885  -9.31966766
0.512000 1.059532  -9.31966766
0.513000 1.059180  -9.31966766
0.514000 1.058829  -9.31966766
0.515000 1.058479  -9.31966766
0.516000 1.058130  -9.31966766
0.517000 1.057781  -9.31966766
0.518000 1.057434  -9.31966766
0.519000 1.057088  -9.31966766
0.520000 1.056743  -9.31966766
0.521000 1.056398  -9.31966766
0.522000 1.056055  -9.31966766
0.523000 1.055713  -9.31966766
0.524000 1.055371  -9.31966766
0.525000 1.055031  -9.31966766
0.526000 1.054692  -9.31966766
0.527000 1.054354  -9.31966766
0.528000 1.054017  -9.31966766
0.529000 1.053680  -9.31966766
0.530000 1.053345  -9.31966766
0.531000 1.053012  -9.31966766
0.532000 1.052679  -9.31966766
0.533000 1.052347  -9.31966766
0.534000 1.052016  -9.31966766
0.535000 1.051687  -9.31966766
0.536000 1.051359  -9.31966766
0.537000 1.051031  -9.31966766
0.538000 1.050705  -9.31966766
0.539000 1.050380  -9.31966766
0.540000 1.050057  -9.31966766
0.541000 1.049734  -9.31966766
0.542000 1.049413  -9.31966766
0.543000 1.049093  -9.31966766
0.544000 1.048774  -9.31966766
0.545000 1.048456  -9.31966766
0.546000 1.048140  -9.31966766
0.547000 1.047824  -9.31966766
0.548000 1.047510  -9.31966766
0.549000 1.047198  -9.31966766
0.550000 1.046886  -9.31966766
0.551000 1.046576  -9.31966766
0.552000 1.046267  -9.31966766
0.553000 1.045959  -9.31966766
0.554000 1.045653  -9.31966766
0.555000 1.045348  -9.31966766
0.556000 1.045044  -9.31966766
0.557000 1.044742  -9.31966766
0.558000 1.044441  -9.31966766
0.559000 1.044141  -9.31966766
0.560000 1.043843  -9.31966766
0.561000 1.043546  -9.31966766
0.562000 1.043250  -9.31966766
0.563000 1.042956  -9.31966766
0.564000 1.042663  -9.31966766
0.565000 1.042372  -9.31966766
0.566000 1.042082  -9.31966766
0.567000 1.041794  -9.31966766
0.568000 1.041506  -9.31966766
0.569000 1.041221  -9.31966766
0.570000 1.040937  -9.31966766
0.571000 1.040654  -9.31966766
0.572000 1.040373  -9.31966766
0.573000 1.040093  -9.31966766
0.574000 1.039814  -9.31966766
0.575000 1.039538  -9.31966766
0.576000 1.039262  -9.31966766
0.577000 1.038988  -9.31966766
0.578000 1.038716  -9.31966766
0.579000 1.038445  -9.31966766
0.580000 1.038176  -9.31966766
0.581000 1.037909  -9.31966766
0.582000 1.037642  -9.31966766
0.583000 1.037378  -9.31966766
0.584000 1.037115  -9.31966766
0.585000 1.036854  -9.31966766
0.586000 1.036594  -9.31966766
0.587000 1.036336  -9.31966766
0.588000 1.036079  -9.31966766
0.589000 1.035824  -9.31966766
0.590000 1.035571  -9.31966766
0.591000 1.035319  -9.31966766
0.592000 1.035069  -9.31966766
0.593000 1.034820  -9.31966766
0.594000 1.034574  -9.31966766
0.595000 1.034329  -9.31966766
0.596000 1.034085  -9.31966766
0.597000 1.033843  -9.31966766
0.598000 1.033603  -9.31966766
0.599000 1.033365  -9.31966766
0.600000 1.033128  -9.31966766
0.601000 1.032893  -9.31966766
0.602000 1.032660  -9.31966766
0.603000 1.032429  -9.31966766
0.604000 1.032199  -9.31966766
0.605000 1.031971  -9.31966766
0.606000 1.031745  -9.31966766
0.607000 1.031520  -9.31966766
0.608000 1.031298  -9.31966766
0.609000 1.031077  -9.31966766
0.610000 1.030857  -9.31966766
0.611000 1.030640  -9.31966766
0.612000 1.030425  -9.31966766
0.613000 1.030211  -9.31966766
0.614000 1.029999  -9.31966766
0.615000 1.029789  -9.31966766
0.616000 1.029580  -9.31966766
0.617000 1.029374  -9.31966766
0.618000 1.029169  -9.31966766
0.619000 1.028967  -9.31966766
0.620000 1.028766  -9.31966766
0.621000 1.028567  -9.31966766
0.622000 1.028369  -9.31966766
0.623000 1.028174  -9.31966766
0.624000 1.027981  -9.31966766
0.625000 1.027789  -9.31966766
0.626000 1.027600  -9.31966766
0.627000 1.027412  -9.31966766
0.628000 1.027226  -9.31966766
0.629000 1.027042  -9.31966766
0.630000 1.026860  -9.31966766
0.631000 1.026680  -9.31966766
0.632000 1.026502  -9.31966766
0.633000 1.026326  -9.31966766
0.634000 1.026151  -9.31966766
0.635000 1.025979  -9.31966766
0.636000 1.025809  -9.31966766
0.637000 1.025641  -9.31966766
0.638000 1.025474  -9.31966766
0.639000 1.025310  -9.31966766
0.640000 1.025147  -9.31966766
0.641000 1.024987  -9.31966766
0.642000 1.024829  -9.31966766
0.643000 1.024672  -9.31966766
0.644000 1.024518  -9.31966766
0.645000 1.024365  -9.31966766
0.646000 1.024215  -9.31966766
0.647000 1.024067  -9.31966766
0.648000 1.023920  -9.31966766
0.649000 1.023776  -9.31966766
0.650000 1.023634  -9.31966766
0.651000 1.023493  -9.31966766
0.652000 1.023355  -9.31966766
0.653000 1.023219  -9.31966766
0.654000 1.023085  -9.31966766
0.655000 1.022953  -9.31966766
0.656000 1.022823  -9.31966766
0.657000 1.022695  -9.31966766
0.658000 1.022569  -9.31966766
0.659000 1.022446  -9.31966766
0.660000 1.022324  -9.31966766
0.661000 1.022205  -9.31966766
0.662000 1.022087  -9.31966766
0.663000 1.021972  -9.31966766
0.664000 1.021859  -9.31966766
0.665000 1.021748  -9.31966766
0.666000 1.021639  -9.31966766
0.667000 1.021532  -9.31966766
0.668000 1.021427  -9.31966766
0.669000 1.021324  -9.31966766
0.670000 1.021224  -9.31966766
0.671000 1.021125  -9.31966766
0.672000 1.021029  -9.31966766
0.673000 1.020935  -9.31966766
0.674000 1.020843  -9.31966766
0.675000 1.020753  -9.31966766
0.676000 1.020666  -9.31966766
0.677000 1.020580  -9.31966766
0.678000 1.020497  -9.31966766
0.679000 1.020416  -9.31966766
0.680000 1.020337  -9.31966766
0.681000 1.020260  -9.31966766
0.682000 1.020185  -9.31966766
0.683000 1.020112  -9.31966766
0.684000 1.020042  -9.31966766
0.685000 1.019974  -9.31966766
0.686000 1.019908  -9.31966766
0.687000 1.019844  -9.31966766
0.688000 1.019782  -9.31966766
0.689000 1.019723  -9.31966766
0.690000 1.019666  -9.31966766
0.691000 1.019611  -9.31966766
0.692000 1.019558  -9.31966766
0.693000 1.019507  -9.31966766
0.694000 1.019458  -9.31966766
0.695000 1.019412  -9.31966766
0.696000 1.019368  -9.31966766
0.697000 1.019326  -9.31966766
0.698000 1.019286  -9.31966766
0.699000 1.019249  -9.31966766
0.700000 1.019213  -9.31966766
0.701000 1.019180  -9.31966766
0.702000 1.019149  -9.31966766
0.703000 1.019121  -9.31966766
0.704000 1.019094  -9.31966766
0.705000 1.019070  -9.31966766
0.706000 1.019048  -9.31966766
0.707000 1.019028  -9.31966766
0.708000 1.019010  -9.31966766
0.709000 1.018995  -9.31966766
0.710000 1.018982  -9.31966766
0.711000 1.018971  -9.31966766
0.712000 1.018962  -9.31966766
0.713000 1.018955  -9.31966766
0.714000 1.018951  -9.31966766
0.715000 1.018949  -9.31966766
0.716000 1.018949  -9.31966766
0.717000 1.018951  -9.31966766
0.718000 1.018956  -9.31966766
0.719000 1.018962  -9.31966766
0.720000 1.018971  -9.31966766
0.721000 1.018983  -9.31966766
0.722000 1.018996  -9.31966766
0.723000 1.019011  -9.31966766
0.724000 1.019029  -9.31966766
0.725000 1.019049  -9.31966766
0.726000 1.019071  -9.31966766
0.727000 1.019096  -9.31966766
0.728000 1.019123  -9.31966766
0.729000 1.019151  -9.31966766
0.730000 1.019182  -9.31966766
0.731000 1.019216  -9.31966766
0.732000 1.019251  -9.31966766
0.733000 1.019289  -9.31966766
0.734000 1.019329  -9.31966766
0.735000 1.019371  -9.31966766
0.736000 1.019415  -9.31966766
0.737000 1.019461  -9.31966766
0.738000 1.019510  -9.31966766
0.739000 1.019561  -9.31966766
0.740000 1.019614  -9.31966766
0.741000 1.019669  -9.31966766
0.742000 1.019727  -9.31966766
0.743000 1.019786  -9.31966766
0.744000 1.019848  -9.31966766
0.745000 1.019912  -9.31966766
0.746000 1.019978  -9.31966766
0.747000 1.020047  -9.31966766
0.748000 1.020117  -9.31966766
0.749000 1.020190  -9.31966766
0.750000 1.020265  -9.31966766
0.751000 1.020342  -9.31966766
0.752000 1.020421  -9.31966766
0.753000 1.020502  -9.31966766
0.754000 1.020586  -9.31966766
0.755000 1.020671  -9.31966766
0.756000 1.020759  -9.31966766
0.757000 1.020849  -9.31966766
0.758000 1.020941  -9.31966766
0.759000 1.021035  -9.31966766
0.760000 1.021132  -9.31966766
0.761000 1.021230  -9.31966766
0.762000 1.021331  -9.31966766
0.763000 1.021434  -9.31966766
0.764000 1.021539  -9.31966766
0.765000 1.021646  -9.31966766
0.766000 1.021755  -9.31966766
0.767000 1.021866  -9.31966766
0.768000 1.021979  -9.31966766
0.769000 1.022095  -9.31966766
0.770000 1.022212  -9.31966766
0.771000 1.022332  -9.31966766
0.772000 1.022454  -9.31966766
0.773000 1.022578  -9.31966766
0.774000 1.022703  -9.31966766
0.775000 1.022831  -9.31966766
0.776000 1.022962  -9.31966766
0.777000 1.023094  -9.31966766
0.778000 1.023228  -9.31966766
0.779000 1.023364  -9.31966766
0.780000 1.023502  -9.31966766
0.781000 1.023643  -9.31966766
0.782000 1.023785  -9.31966766
0.783000 1.023930  -9.31966766
0.784000 1.024076  -9.31966766
0.785000 1.024225  -9.31966766
0.786000 1.024375  -9.31966766
0.787000 1.024528  -9.31966766
0.788000 1.024682  -9.31966766
0.789000 1.024839  -9.31966766
0.790000 1.024997  -9.31966766
0.791000 1.025158  -9.31966766
0.792000 1.025320  -9.31966766
0.793000 1.025485  -9.31966766
0.794000 1.025651  -9.31966766
0.795000 1.025820  -9.31966766
0.796000 1.025990  -9.31966766
0.797000 1.026163  -9.31966766
0.798000 1.026337  -9.31966766
0.799000 1.026513  -9.31966766
0.800000 1.026692  -9.31966766
0.801000 1.026872  -9.31966766
0.802000 1.027054  -9.31966766
0.803000 1.027238  -9.31966766
0.804000 1.027424  -9.31966766
0.805000 1.027612  -9.31966766
0.806000 1.027802  -9.31966766
0.807000 1.027993  -9.31966766
0.808000 1.028187  -9.31966766
0.809000 1.028382  -9.31966766
0.810000 1.028579  -9.31966766
0.811000 1.028779  -9.31966766
0.812000 1.028980  -9.31966766
0.813000 1.029183  -9.31966766
0.814000 1.029387  -9.31966766
0.815000 1.029594  -9.31966766
0.816000 1.029802  -9.31966766
0.817000 1.030013  -9.31966766
0.818000 1.030225  -9.31966766
0.819000 1.030438  -9.31966766
0.820000 1.030654  -9.31966766
0.821000 1.030872  -9.31966766
0.822000 1.031091  -9.31966766
